index,field_key,dataset_name,physical_meaning,source_device_interface,unit,measured_or_commanded,urdf_joint_name,sign,zero_offset,formula,coupling_or_mimic,evidence,verified
1395,observation.state,hand_tactile_sensor_3.raw_force_55.fz,tactile sensor 3 raw distributed force raw_idx 55 fz,xhand SDK sensor_data[3].raw_force[55].fz,,"measured sensor value, unless fallback",,,,state[1395]=sensor_data[3].raw_force[55].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1396,observation.state,hand_tactile_sensor_3.raw_force_56.fx,tactile sensor 3 raw distributed force raw_idx 56 fx,xhand SDK sensor_data[3].raw_force[56].fx,,"measured sensor value, unless fallback",,,,state[1396]=sensor_data[3].raw_force[56].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1397,observation.state,hand_tactile_sensor_3.raw_force_56.fy,tactile sensor 3 raw distributed force raw_idx 56 fy,xhand SDK sensor_data[3].raw_force[56].fy,,"measured sensor value, unless fallback",,,,state[1397]=sensor_data[3].raw_force[56].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1398,observation.state,hand_tactile_sensor_3.raw_force_56.fz,tactile sensor 3 raw distributed force raw_idx 56 fz,xhand SDK sensor_data[3].raw_force[56].fz,,"measured sensor value, unless fallback",,,,state[1398]=sensor_data[3].raw_force[56].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1399,observation.state,hand_tactile_sensor_3.raw_force_57.fx,tactile sensor 3 raw distributed force raw_idx 57 fx,xhand SDK sensor_data[3].raw_force[57].fx,,"measured sensor value, unless fallback",,,,state[1399]=sensor_data[3].raw_force[57].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1400,observation.state,hand_tactile_sensor_3.raw_force_57.fy,tactile sensor 3 raw distributed force raw_idx 57 fy,xhand SDK sensor_data[3].raw_force[57].fy,,"measured sensor value, unless fallback",,,,state[1400]=sensor_data[3].raw_force[57].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1401,observation.state,hand_tactile_sensor_3.raw_force_57.fz,tactile sensor 3 raw distributed force raw_idx 57 fz,xhand SDK sensor_data[3].raw_force[57].fz,,"measured sensor value, unless fallback",,,,state[1401]=sensor_data[3].raw_force[57].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1402,observation.state,hand_tactile_sensor_3.raw_force_58.fx,tactile sensor 3 raw distributed force raw_idx 58 fx,xhand SDK sensor_data[3].raw_force[58].fx,,"measured sensor value, unless fallback",,,,state[1402]=sensor_data[3].raw_force[58].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1403,observation.state,hand_tactile_sensor_3.raw_force_58.fy,tactile sensor 3 raw distributed force raw_idx 58 fy,xhand SDK sensor_data[3].raw_force[58].fy,,"measured sensor value, unless fallback",,,,state[1403]=sensor_data[3].raw_force[58].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1404,observation.state,hand_tactile_sensor_3.raw_force_58.fz,tactile sensor 3 raw distributed force raw_idx 58 fz,xhand SDK sensor_data[3].raw_force[58].fz,,"measured sensor value, unless fallback",,,,state[1404]=sensor_data[3].raw_force[58].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1405,observation.state,hand_tactile_sensor_3.raw_force_59.fx,tactile sensor 3 raw distributed force raw_idx 59 fx,xhand SDK sensor_data[3].raw_force[59].fx,,"measured sensor value, unless fallback",,,,state[1405]=sensor_data[3].raw_force[59].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1406,observation.state,hand_tactile_sensor_3.raw_force_59.fy,tactile sensor 3 raw distributed force raw_idx 59 fy,xhand SDK sensor_data[3].raw_force[59].fy,,"measured sensor value, unless fallback",,,,state[1406]=sensor_data[3].raw_force[59].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1407,observation.state,hand_tactile_sensor_3.raw_force_59.fz,tactile sensor 3 raw distributed force raw_idx 59 fz,xhand SDK sensor_data[3].raw_force[59].fz,,"measured sensor value, unless fallback",,,,state[1407]=sensor_data[3].raw_force[59].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1408,observation.state,hand_tactile_sensor_3.raw_force_60.fx,tactile sensor 3 raw distributed force raw_idx 60 fx,xhand SDK sensor_data[3].raw_force[60].fx,,"measured sensor value, unless fallback",,,,state[1408]=sensor_data[3].raw_force[60].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1409,observation.state,hand_tactile_sensor_3.raw_force_60.fy,tactile sensor 3 raw distributed force raw_idx 60 fy,xhand SDK sensor_data[3].raw_force[60].fy,,"measured sensor value, unless fallback",,,,state[1409]=sensor_data[3].raw_force[60].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1410,observation.state,hand_tactile_sensor_3.raw_force_60.fz,tactile sensor 3 raw distributed force raw_idx 60 fz,xhand SDK sensor_data[3].raw_force[60].fz,,"measured sensor value, unless fallback",,,,state[1410]=sensor_data[3].raw_force[60].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1411,observation.state,hand_tactile_sensor_3.raw_force_61.fx,tactile sensor 3 raw distributed force raw_idx 61 fx,xhand SDK sensor_data[3].raw_force[61].fx,,"measured sensor value, unless fallback",,,,state[1411]=sensor_data[3].raw_force[61].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1412,observation.state,hand_tactile_sensor_3.raw_force_61.fy,tactile sensor 3 raw distributed force raw_idx 61 fy,xhand SDK sensor_data[3].raw_force[61].fy,,"measured sensor value, unless fallback",,,,state[1412]=sensor_data[3].raw_force[61].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1413,observation.state,hand_tactile_sensor_3.raw_force_61.fz,tactile sensor 3 raw distributed force raw_idx 61 fz,xhand SDK sensor_data[3].raw_force[61].fz,,"measured sensor value, unless fallback",,,,state[1413]=sensor_data[3].raw_force[61].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1414,observation.state,hand_tactile_sensor_3.raw_force_62.fx,tactile sensor 3 raw distributed force raw_idx 62 fx,xhand SDK sensor_data[3].raw_force[62].fx,,"measured sensor value, unless fallback",,,,state[1414]=sensor_data[3].raw_force[62].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1415,observation.state,hand_tactile_sensor_3.raw_force_62.fy,tactile sensor 3 raw distributed force raw_idx 62 fy,xhand SDK sensor_data[3].raw_force[62].fy,,"measured sensor value, unless fallback",,,,state[1415]=sensor_data[3].raw_force[62].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1416,observation.state,hand_tactile_sensor_3.raw_force_62.fz,tactile sensor 3 raw distributed force raw_idx 62 fz,xhand SDK sensor_data[3].raw_force[62].fz,,"measured sensor value, unless fallback",,,,state[1416]=sensor_data[3].raw_force[62].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1417,observation.state,hand_tactile_sensor_3.raw_force_63.fx,tactile sensor 3 raw distributed force raw_idx 63 fx,xhand SDK sensor_data[3].raw_force[63].fx,,"measured sensor value, unless fallback",,,,state[1417]=sensor_data[3].raw_force[63].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1418,observation.state,hand_tactile_sensor_3.raw_force_63.fy,tactile sensor 3 raw distributed force raw_idx 63 fy,xhand SDK sensor_data[3].raw_force[63].fy,,"measured sensor value, unless fallback",,,,state[1418]=sensor_data[3].raw_force[63].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1419,observation.state,hand_tactile_sensor_3.raw_force_63.fz,tactile sensor 3 raw distributed force raw_idx 63 fz,xhand SDK sensor_data[3].raw_force[63].fz,,"measured sensor value, unless fallback",,,,state[1419]=sensor_data[3].raw_force[63].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1420,observation.state,hand_tactile_sensor_3.raw_force_64.fx,tactile sensor 3 raw distributed force raw_idx 64 fx,xhand SDK sensor_data[3].raw_force[64].fx,,"measured sensor value, unless fallback",,,,state[1420]=sensor_data[3].raw_force[64].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1421,observation.state,hand_tactile_sensor_3.raw_force_64.fy,tactile sensor 3 raw distributed force raw_idx 64 fy,xhand SDK sensor_data[3].raw_force[64].fy,,"measured sensor value, unless fallback",,,,state[1421]=sensor_data[3].raw_force[64].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1422,observation.state,hand_tactile_sensor_3.raw_force_64.fz,tactile sensor 3 raw distributed force raw_idx 64 fz,xhand SDK sensor_data[3].raw_force[64].fz,,"measured sensor value, unless fallback",,,,state[1422]=sensor_data[3].raw_force[64].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1423,observation.state,hand_tactile_sensor_3.raw_force_65.fx,tactile sensor 3 raw distributed force raw_idx 65 fx,xhand SDK sensor_data[3].raw_force[65].fx,,"measured sensor value, unless fallback",,,,state[1423]=sensor_data[3].raw_force[65].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1424,observation.state,hand_tactile_sensor_3.raw_force_65.fy,tactile sensor 3 raw distributed force raw_idx 65 fy,xhand SDK sensor_data[3].raw_force[65].fy,,"measured sensor value, unless fallback",,,,state[1424]=sensor_data[3].raw_force[65].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1425,observation.state,hand_tactile_sensor_3.raw_force_65.fz,tactile sensor 3 raw distributed force raw_idx 65 fz,xhand SDK sensor_data[3].raw_force[65].fz,,"measured sensor value, unless fallback",,,,state[1425]=sensor_data[3].raw_force[65].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1426,observation.state,hand_tactile_sensor_3.raw_force_66.fx,tactile sensor 3 raw distributed force raw_idx 66 fx,xhand SDK sensor_data[3].raw_force[66].fx,,"measured sensor value, unless fallback",,,,state[1426]=sensor_data[3].raw_force[66].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1427,observation.state,hand_tactile_sensor_3.raw_force_66.fy,tactile sensor 3 raw distributed force raw_idx 66 fy,xhand SDK sensor_data[3].raw_force[66].fy,,"measured sensor value, unless fallback",,,,state[1427]=sensor_data[3].raw_force[66].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1428,observation.state,hand_tactile_sensor_3.raw_force_66.fz,tactile sensor 3 raw distributed force raw_idx 66 fz,xhand SDK sensor_data[3].raw_force[66].fz,,"measured sensor value, unless fallback",,,,state[1428]=sensor_data[3].raw_force[66].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1429,observation.state,hand_tactile_sensor_3.raw_force_67.fx,tactile sensor 3 raw distributed force raw_idx 67 fx,xhand SDK sensor_data[3].raw_force[67].fx,,"measured sensor value, unless fallback",,,,state[1429]=sensor_data[3].raw_force[67].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1430,observation.state,hand_tactile_sensor_3.raw_force_67.fy,tactile sensor 3 raw distributed force raw_idx 67 fy,xhand SDK sensor_data[3].raw_force[67].fy,,"measured sensor value, unless fallback",,,,state[1430]=sensor_data[3].raw_force[67].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1431,observation.state,hand_tactile_sensor_3.raw_force_67.fz,tactile sensor 3 raw distributed force raw_idx 67 fz,xhand SDK sensor_data[3].raw_force[67].fz,,"measured sensor value, unless fallback",,,,state[1431]=sensor_data[3].raw_force[67].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1432,observation.state,hand_tactile_sensor_3.raw_force_68.fx,tactile sensor 3 raw distributed force raw_idx 68 fx,xhand SDK sensor_data[3].raw_force[68].fx,,"measured sensor value, unless fallback",,,,state[1432]=sensor_data[3].raw_force[68].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1433,observation.state,hand_tactile_sensor_3.raw_force_68.fy,tactile sensor 3 raw distributed force raw_idx 68 fy,xhand SDK sensor_data[3].raw_force[68].fy,,"measured sensor value, unless fallback",,,,state[1433]=sensor_data[3].raw_force[68].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1434,observation.state,hand_tactile_sensor_3.raw_force_68.fz,tactile sensor 3 raw distributed force raw_idx 68 fz,xhand SDK sensor_data[3].raw_force[68].fz,,"measured sensor value, unless fallback",,,,state[1434]=sensor_data[3].raw_force[68].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1435,observation.state,hand_tactile_sensor_3.raw_force_69.fx,tactile sensor 3 raw distributed force raw_idx 69 fx,xhand SDK sensor_data[3].raw_force[69].fx,,"measured sensor value, unless fallback",,,,state[1435]=sensor_data[3].raw_force[69].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1436,observation.state,hand_tactile_sensor_3.raw_force_69.fy,tactile sensor 3 raw distributed force raw_idx 69 fy,xhand SDK sensor_data[3].raw_force[69].fy,,"measured sensor value, unless fallback",,,,state[1436]=sensor_data[3].raw_force[69].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1437,observation.state,hand_tactile_sensor_3.raw_force_69.fz,tactile sensor 3 raw distributed force raw_idx 69 fz,xhand SDK sensor_data[3].raw_force[69].fz,,"measured sensor value, unless fallback",,,,state[1437]=sensor_data[3].raw_force[69].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1438,observation.state,hand_tactile_sensor_3.raw_force_70.fx,tactile sensor 3 raw distributed force raw_idx 70 fx,xhand SDK sensor_data[3].raw_force[70].fx,,"measured sensor value, unless fallback",,,,state[1438]=sensor_data[3].raw_force[70].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1439,observation.state,hand_tactile_sensor_3.raw_force_70.fy,tactile sensor 3 raw distributed force raw_idx 70 fy,xhand SDK sensor_data[3].raw_force[70].fy,,"measured sensor value, unless fallback",,,,state[1439]=sensor_data[3].raw_force[70].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1440,observation.state,hand_tactile_sensor_3.raw_force_70.fz,tactile sensor 3 raw distributed force raw_idx 70 fz,xhand SDK sensor_data[3].raw_force[70].fz,,"measured sensor value, unless fallback",,,,state[1440]=sensor_data[3].raw_force[70].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1441,observation.state,hand_tactile_sensor_3.raw_force_71.fx,tactile sensor 3 raw distributed force raw_idx 71 fx,xhand SDK sensor_data[3].raw_force[71].fx,,"measured sensor value, unless fallback",,,,state[1441]=sensor_data[3].raw_force[71].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1442,observation.state,hand_tactile_sensor_3.raw_force_71.fy,tactile sensor 3 raw distributed force raw_idx 71 fy,xhand SDK sensor_data[3].raw_force[71].fy,,"measured sensor value, unless fallback",,,,state[1442]=sensor_data[3].raw_force[71].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1443,observation.state,hand_tactile_sensor_3.raw_force_71.fz,tactile sensor 3 raw distributed force raw_idx 71 fz,xhand SDK sensor_data[3].raw_force[71].fz,,"measured sensor value, unless fallback",,,,state[1443]=sensor_data[3].raw_force[71].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1444,observation.state,hand_tactile_sensor_3.raw_force_72.fx,tactile sensor 3 raw distributed force raw_idx 72 fx,xhand SDK sensor_data[3].raw_force[72].fx,,"measured sensor value, unless fallback",,,,state[1444]=sensor_data[3].raw_force[72].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1445,observation.state,hand_tactile_sensor_3.raw_force_72.fy,tactile sensor 3 raw distributed force raw_idx 72 fy,xhand SDK sensor_data[3].raw_force[72].fy,,"measured sensor value, unless fallback",,,,state[1445]=sensor_data[3].raw_force[72].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1446,observation.state,hand_tactile_sensor_3.raw_force_72.fz,tactile sensor 3 raw distributed force raw_idx 72 fz,xhand SDK sensor_data[3].raw_force[72].fz,,"measured sensor value, unless fallback",,,,state[1446]=sensor_data[3].raw_force[72].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1447,observation.state,hand_tactile_sensor_3.raw_force_73.fx,tactile sensor 3 raw distributed force raw_idx 73 fx,xhand SDK sensor_data[3].raw_force[73].fx,,"measured sensor value, unless fallback",,,,state[1447]=sensor_data[3].raw_force[73].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1448,observation.state,hand_tactile_sensor_3.raw_force_73.fy,tactile sensor 3 raw distributed force raw_idx 73 fy,xhand SDK sensor_data[3].raw_force[73].fy,,"measured sensor value, unless fallback",,,,state[1448]=sensor_data[3].raw_force[73].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1449,observation.state,hand_tactile_sensor_3.raw_force_73.fz,tactile sensor 3 raw distributed force raw_idx 73 fz,xhand SDK sensor_data[3].raw_force[73].fz,,"measured sensor value, unless fallback",,,,state[1449]=sensor_data[3].raw_force[73].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1450,observation.state,hand_tactile_sensor_3.raw_force_74.fx,tactile sensor 3 raw distributed force raw_idx 74 fx,xhand SDK sensor_data[3].raw_force[74].fx,,"measured sensor value, unless fallback",,,,state[1450]=sensor_data[3].raw_force[74].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1451,observation.state,hand_tactile_sensor_3.raw_force_74.fy,tactile sensor 3 raw distributed force raw_idx 74 fy,xhand SDK sensor_data[3].raw_force[74].fy,,"measured sensor value, unless fallback",,,,state[1451]=sensor_data[3].raw_force[74].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1452,observation.state,hand_tactile_sensor_3.raw_force_74.fz,tactile sensor 3 raw distributed force raw_idx 74 fz,xhand SDK sensor_data[3].raw_force[74].fz,,"measured sensor value, unless fallback",,,,state[1452]=sensor_data[3].raw_force[74].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1453,observation.state,hand_tactile_sensor_3.raw_force_75.fx,tactile sensor 3 raw distributed force raw_idx 75 fx,xhand SDK sensor_data[3].raw_force[75].fx,,"measured sensor value, unless fallback",,,,state[1453]=sensor_data[3].raw_force[75].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1454,observation.state,hand_tactile_sensor_3.raw_force_75.fy,tactile sensor 3 raw distributed force raw_idx 75 fy,xhand SDK sensor_data[3].raw_force[75].fy,,"measured sensor value, unless fallback",,,,state[1454]=sensor_data[3].raw_force[75].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1455,observation.state,hand_tactile_sensor_3.raw_force_75.fz,tactile sensor 3 raw distributed force raw_idx 75 fz,xhand SDK sensor_data[3].raw_force[75].fz,,"measured sensor value, unless fallback",,,,state[1455]=sensor_data[3].raw_force[75].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1456,observation.state,hand_tactile_sensor_3.raw_force_76.fx,tactile sensor 3 raw distributed force raw_idx 76 fx,xhand SDK sensor_data[3].raw_force[76].fx,,"measured sensor value, unless fallback",,,,state[1456]=sensor_data[3].raw_force[76].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1457,observation.state,hand_tactile_sensor_3.raw_force_76.fy,tactile sensor 3 raw distributed force raw_idx 76 fy,xhand SDK sensor_data[3].raw_force[76].fy,,"measured sensor value, unless fallback",,,,state[1457]=sensor_data[3].raw_force[76].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1458,observation.state,hand_tactile_sensor_3.raw_force_76.fz,tactile sensor 3 raw distributed force raw_idx 76 fz,xhand SDK sensor_data[3].raw_force[76].fz,,"measured sensor value, unless fallback",,,,state[1458]=sensor_data[3].raw_force[76].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1459,observation.state,hand_tactile_sensor_3.raw_force_77.fx,tactile sensor 3 raw distributed force raw_idx 77 fx,xhand SDK sensor_data[3].raw_force[77].fx,,"measured sensor value, unless fallback",,,,state[1459]=sensor_data[3].raw_force[77].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1460,observation.state,hand_tactile_sensor_3.raw_force_77.fy,tactile sensor 3 raw distributed force raw_idx 77 fy,xhand SDK sensor_data[3].raw_force[77].fy,,"measured sensor value, unless fallback",,,,state[1460]=sensor_data[3].raw_force[77].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1461,observation.state,hand_tactile_sensor_3.raw_force_77.fz,tactile sensor 3 raw distributed force raw_idx 77 fz,xhand SDK sensor_data[3].raw_force[77].fz,,"measured sensor value, unless fallback",,,,state[1461]=sensor_data[3].raw_force[77].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1462,observation.state,hand_tactile_sensor_3.raw_force_78.fx,tactile sensor 3 raw distributed force raw_idx 78 fx,xhand SDK sensor_data[3].raw_force[78].fx,,"measured sensor value, unless fallback",,,,state[1462]=sensor_data[3].raw_force[78].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1463,observation.state,hand_tactile_sensor_3.raw_force_78.fy,tactile sensor 3 raw distributed force raw_idx 78 fy,xhand SDK sensor_data[3].raw_force[78].fy,,"measured sensor value, unless fallback",,,,state[1463]=sensor_data[3].raw_force[78].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1464,observation.state,hand_tactile_sensor_3.raw_force_78.fz,tactile sensor 3 raw distributed force raw_idx 78 fz,xhand SDK sensor_data[3].raw_force[78].fz,,"measured sensor value, unless fallback",,,,state[1464]=sensor_data[3].raw_force[78].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1465,observation.state,hand_tactile_sensor_3.raw_force_79.fx,tactile sensor 3 raw distributed force raw_idx 79 fx,xhand SDK sensor_data[3].raw_force[79].fx,,"measured sensor value, unless fallback",,,,state[1465]=sensor_data[3].raw_force[79].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1466,observation.state,hand_tactile_sensor_3.raw_force_79.fy,tactile sensor 3 raw distributed force raw_idx 79 fy,xhand SDK sensor_data[3].raw_force[79].fy,,"measured sensor value, unless fallback",,,,state[1466]=sensor_data[3].raw_force[79].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1467,observation.state,hand_tactile_sensor_3.raw_force_79.fz,tactile sensor 3 raw distributed force raw_idx 79 fz,xhand SDK sensor_data[3].raw_force[79].fz,,"measured sensor value, unless fallback",,,,state[1467]=sensor_data[3].raw_force[79].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1468,observation.state,hand_tactile_sensor_3.raw_force_80.fx,tactile sensor 3 raw distributed force raw_idx 80 fx,xhand SDK sensor_data[3].raw_force[80].fx,,"measured sensor value, unless fallback",,,,state[1468]=sensor_data[3].raw_force[80].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1469,observation.state,hand_tactile_sensor_3.raw_force_80.fy,tactile sensor 3 raw distributed force raw_idx 80 fy,xhand SDK sensor_data[3].raw_force[80].fy,,"measured sensor value, unless fallback",,,,state[1469]=sensor_data[3].raw_force[80].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1470,observation.state,hand_tactile_sensor_3.raw_force_80.fz,tactile sensor 3 raw distributed force raw_idx 80 fz,xhand SDK sensor_data[3].raw_force[80].fz,,"measured sensor value, unless fallback",,,,state[1470]=sensor_data[3].raw_force[80].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1471,observation.state,hand_tactile_sensor_3.raw_force_81.fx,tactile sensor 3 raw distributed force raw_idx 81 fx,xhand SDK sensor_data[3].raw_force[81].fx,,"measured sensor value, unless fallback",,,,state[1471]=sensor_data[3].raw_force[81].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1472,observation.state,hand_tactile_sensor_3.raw_force_81.fy,tactile sensor 3 raw distributed force raw_idx 81 fy,xhand SDK sensor_data[3].raw_force[81].fy,,"measured sensor value, unless fallback",,,,state[1472]=sensor_data[3].raw_force[81].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1473,observation.state,hand_tactile_sensor_3.raw_force_81.fz,tactile sensor 3 raw distributed force raw_idx 81 fz,xhand SDK sensor_data[3].raw_force[81].fz,,"measured sensor value, unless fallback",,,,state[1473]=sensor_data[3].raw_force[81].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1474,observation.state,hand_tactile_sensor_3.raw_force_82.fx,tactile sensor 3 raw distributed force raw_idx 82 fx,xhand SDK sensor_data[3].raw_force[82].fx,,"measured sensor value, unless fallback",,,,state[1474]=sensor_data[3].raw_force[82].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1475,observation.state,hand_tactile_sensor_3.raw_force_82.fy,tactile sensor 3 raw distributed force raw_idx 82 fy,xhand SDK sensor_data[3].raw_force[82].fy,,"measured sensor value, unless fallback",,,,state[1475]=sensor_data[3].raw_force[82].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1476,observation.state,hand_tactile_sensor_3.raw_force_82.fz,tactile sensor 3 raw distributed force raw_idx 82 fz,xhand SDK sensor_data[3].raw_force[82].fz,,"measured sensor value, unless fallback",,,,state[1476]=sensor_data[3].raw_force[82].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
